run,model,final_price
96,bootstrap,0.0025002429518117264
97,bootstrap,-0.014258140989451107
98,bootstrap,0.02029828039863424
99,bootstrap,-0.0016552649173241507
100,bootstrap,-0.01387745032091503
101,bootstrap,0.00950943187626363
102,bootstrap,0.03931719888621532
103,bootstrap,0.026870501799577173
104,bootstrap,-0.02719192102904766
105,bootstrap,-0.013576365310232874
106,bootstrap,0.03048337694900205
107,bootstrap,-0.008875469345984044
108,bootstrap,-0.03154411848123373
109,bootstrap,0.029502544569043554
110,bootstrap,0.027489098712472293
111,bootstrap,0.013519533908592285
112,bootstrap,-0.008138816855996156
113,bootstrap,-0.02758748549499601
114,bootstrap,-0.0017343729131699126
115,bootstrap,-0.006995376665423159
116,bootstrap,0.033613404680500336
117,bootstrap,0.007001493536192616
118,bootstrap,-0.0040008296979741065
119,bootstrap,-0.018609527623012934
120,bootstrap,0.012735346974387385
121,bootstrap,-0.0152202969471672
122,bootstrap,0.012451520588858234
123,bootstrap,0.022164169565828118
124,bootstrap,-0.004891777403666198
125,bootstrap,-0.010913784899831969
126,bootstrap,-0.0125778458329453
127,bootstrap,-0.013393462114912214
128,bootstrap,-0.012327361013583671
129,bootstrap,0.029406109216014276
130,bootstrap,0.027706160897901233
131,bootstrap,0.009182398221988075
132,bootstrap,-0.012369664186503426
133,bootstrap,0.000999016213554249
134,bootstrap,0.0009257430844937797
135,bootstrap,0.00950943187626363
136,bootstrap,-0.04233732491069908
137,bootstrap,0.01309595393052132
138,bootstrap,-0.002178485215523107
139,bootstrap,0.011392634896867815
140,bootstrap,0.027199670530556386
141,bootstrap,-0.023046785682455218
142,bootstrap,-0.01971357616905034
143,bootstrap,0.014957564450320815
144,bootstrap,0.0021232096434511405
145,bootstrap,-0.027760876354945396
146,bootstrap,0.005218520544364891
147,bootstrap,-0.005345885681325102
148,bootstrap,0.03234578523669018
149,bootstrap,0.00461818913948342
150,bootstrap,-0.02330970427347734
151,bootstrap,0.0002753225599148035
152,bootstrap,0.015829179801717608
153,bootstrap,0.031038851928434807
154,bootstrap,-0.0024638985123207613
155,bootstrap,-0.03310702922156028
156,bootstrap,-0.03386807984493767
157,bootstrap,-0.004228837745568814
158,bootstrap,-0.019359824303965323
159,bootstrap,-0.016581992760348108
160,bootstrap,0.012395175324345198
161,bootstrap,0.02271450092099281
162,bootstrap,-0.017441177856111767
163,bootstrap,0.008405900548861922
164,bootstrap,-0.02486258161234911
165,bootstrap,-0.023184634624701883
166,bootstrap,0.015738858044807902
167,bootstrap,0.015162951239772404
168,bootstrap,-0.01815936362967696
169,bootstrap,-0.0019239567263232837
170,bootstrap,0.012625863555888461
171,bootstrap,0.018503240881331484
172,bootstrap,0.041843338382881345
173,bootstrap,0.026885003228742432
174,bootstrap,-0.023163870656950913
175,bootstrap,0.008270424885887806
176,bootstrap,-0.005914375497711566
177,bootstrap,0.0011379826994841746
178,bootstrap,0.0001311502231147177
179,bootstrap,0.01432008018185682
180,bootstrap,-0.03259126346718966
181,bootstrap,0.013649644525406401
182,bootstrap,-0.03745432867526388
183,bootstrap,0.03172898419105863
184,bootstrap,0.041634400822153195
185,bootstrap,-0.01441903600196115
186,bootstrap,0.022540555229078274
187,bootstrap,-0.03644483307682511
188,bootstrap,-0.022402749581480363
189,bootstrap,0.020200962291836877
190,bootstrap,0.025524001318737666
191,bootstrap,-0.01259358077108752
192,bootstrap,0.03524765555021259
193,bootstrap,0.00922930957425483
194,bootstrap,-0.006310386921561939
195,bootstrap,0.01663349388662083
196,bootstrap,-0.018322641974280907
197,bootstrap,-0.00408960148054982
198,bootstrap,0.01984741927259237
199,bootstrap,-0.01391925534988292
200,bootstrap,-0.002512975132283435
201,bootstrap,0.004151661492289849
202,bootstrap,0.02677454056520956
203,bootstrap,0.018571555711889953
204,bootstrap,0.015290738482753863
205,bootstrap,-0.008040366714762048
206,bootstrap,-0.003789313805823036
207,bootstrap,0.03172898419105863
208,bootstrap,0.01942990324629723
209,bootstrap,-0.004913603401535904
210,bootstrap,0.006896360886358366
211,bootstrap,0.020957204217344927
212,bootstrap,0.013756332488633838
213,bootstrap,-0.0018926090360393832
214,bootstrap,0.008405900548861922
215,bootstrap,0.0025002429518117264
216,bootstrap,0.02941902770889593
217,bootstrap,0.020957204217344927
218,bootstrap,0.010290905229946024
219,bootstrap,-0.007652899788244905
220,bootstrap,-0.005947268018899665
221,bootstrap,0.0462444895066354
222,bootstrap,-0.01646375651928944
223,bootstrap,-0.009647222094924413
224,bootstrap,0.015620027812346615
225,bootstrap,0.02727387559467842
226,bootstrap,-0.007410068849582396
227,bootstrap,-0.018609527623012934
228,bootstrap,0.0010864122847642488
229,bootstrap,0.006168467945201428
230,bootstrap,-0.00017695462623257274
231,bootstrap,0.01458025911704075
232,bootstrap,0.036120649634193924
233,bootstrap,0.018041543805561888
234,bootstrap,0.0024882304456486093
235,bootstrap,-0.03627398495065848
236,bootstrap,0.025980511914975413
237,bootstrap,-0.029822032551585442
238,bootstrap,-0.0025990494658498786
239,bootstrap,0.016541186454270607
240,bootstrap,0.04048777627093636
241,bootstrap,-0.017750775325074186
242,bootstrap,0.0019541735189947396
243,bootstrap,0.005813453463020313
244,bootstrap,-0.023496329320671028
245,bootstrap,-0.03353053316358923
246,bootstrap,-0.00044659894629039965
247,bootstrap,0.030898255052351997
248,bootstrap,0.011602879334572602
249,bootstrap,-0.0033875321798179092
250,bootstrap,0.016182825291915393
251,bootstrap,0.0007273931477194129
252,bootstrap,-0.014953849062158686
253,bootstrap,-0.005914375497711566
254,bootstrap,0.03407828225983556
255,bootstrap,-0.03141348711591563
256,bootstrap,-0.021758853853742877
257,bootstrap,-0.005947268018899665
258,bootstrap,-0.011981043460288499
259,bootstrap,0.02453499066320397
260,bootstrap,-0.010224520885856903
261,bootstrap,0.00922930957425483
262,bootstrap,0.01268649086168816
263,bootstrap,0.04048777627093636
264,bootstrap,0.008813457760879384
265,bootstrap,0.0013440319554551827
266,bootstrap,0.01432008018185682
267,bootstrap,-0.05615245284489778
268,bootstrap,-0.0046079635335493085
269,bootstrap,-0.033858474225961
270,bootstrap,-0.0017142514805358333
271,bootstrap,0.020523537836525385
272,bootstrap,-0.003682478174324544
273,bootstrap,-0.015245497167253097
274,bootstrap,0.021791225133746872
275,bootstrap,-0.0012840201969316345
276,bootstrap,-0.019266408776702715
277,bootstrap,-0.055596990151579595
278,bootstrap,0.0025339727407220902
279,bootstrap,0.014563733115101174
280,bootstrap,0.000999016213554249
281,bootstrap,0.011145213531333242
282,bootstrap,0.009634610138426813
283,bootstrap,-0.006954747571011444
284,bootstrap,0.01081831529792221
285,bootstrap,0.002711043650707623
286,bootstrap,-0.00676633015752337
287,bootstrap,-0.02727747231639699
288,bootstrap,-0.0012840201969316345
289,bootstrap,-0.010029858436983563
290,bootstrap,0.018014784516085403
291,bootstrap,0.03180926997835454
292,bootstrap,0.02110281396546787
293,bootstrap,0.019094970785697774
294,bootstrap,0.009573984699895677
295,bootstrap,0.025524001318737666
296,bootstrap,0.008270424885887806
297,bootstrap,0.026750995062031935
298,bootstrap,0.005399782086526139
299,bootstrap,-0.02486258161234911
300,bootstrap,0.04138700635339254
301,bootstrap,0.00461818913948342
302,bootstrap,0.009489742807012869
303,bootstrap,0.009182398221988075
304,bootstrap,-0.014082860702042233
305,bootstrap,-0.018444261535037643
306,bootstrap,-0.0342883610857867
307,bootstrap,0.03531424939759931
308,bootstrap,-0.02503084433891689
309,bootstrap,0.010412684139566641
310,bootstrap,-0.02145705400490383
311,bootstrap,-0.0069390046111930115
312,bootstrap,0.0023884601111796577
313,bootstrap,0.009460986485957834
314,bootstrap,0.0019308823014474452
315,bootstrap,-0.0012984343290020073
316,bootstrap,0.025098705160764068
317,bootstrap,0.022413916538870815
318,bootstrap,0.033613404680500336
319,bootstrap,0.012625863555888461
320,bootstrap,0.01706788385232816
321,bootstrap,0.0074549644920491875
322,bootstrap,-0.004942341717574128
323,bootstrap,0.017299233449757034
324,bootstrap,-0.03179241636415009
325,bootstrap,-0.016581992760348108
326,bootstrap,-0.014164481297641252
327,bootstrap,0.01423590739556313
328,bootstrap,-0.013462281984612301
329,bootstrap,0.0036729647956583733
330,bootstrap,0.03701863711538289
331,bootstrap,-0.023623097192053244
332,bootstrap,0.03234578523669018
333,bootstrap,0.0036729647956583733
334,bootstrap,-0.019919505704202978
335,bootstrap,-0.012669153171415148
336,bootstrap,0.0029432306363927907
337,bootstrap,0.00033589111195930776
338,bootstrap,0.0015398545075719916
339,bootstrap,-0.014453719695307177
340,bootstrap,0.017528436267735703
341,bootstrap,-0.0049293187188825804
342,bootstrap,0.022164169565828118
343,bootstrap,-0.0025990494658498786
344,bootstrap,0.009079174945221702
345,bootstrap,-0.002153879878146636
346,bootstrap,0.021791225133746872
347,bootstrap,-0.016953078084490203
348,bootstrap,0.005758179581577538
349,bootstrap,0.028544209637639595
350,bootstrap,-0.004913603401535904
351,bootstrap,-0.006748740490636451
352,bootstrap,0.057370875291221646
353,bootstrap,0.015892879660611925
354,bootstrap,0.003692636936008409
355,bootstrap,-0.04233732491069908
356,bootstrap,-0.011424496993410638
357,bootstrap,-0.013462281984612301
358,bootstrap,0.022540555229078274
359,bootstrap,0.008270424885887806
360,bootstrap,0.01317487003290796
361,bootstrap,0.028818015039868472
362,bootstrap,0.004516347850258118
363,bootstrap,-0.01759287805933274
364,bootstrap,0.014563733115101174
365,bootstrap,0.03519213828382495
366,bootstrap,0.011602879334572602
367,bootstrap,0.01010864946701684
368,bootstrap,0.011002316407177526
369,bootstrap,-0.04037400820238157
370,bootstrap,-0.006310386921561939
371,bootstrap,-0.021238400922319878
372,bootstrap,0.007995459232200464
373,bootstrap,0.005218520544364891
374,bootstrap,0.018708484976871942
375,bootstrap,0.0013539254438079684
376,bootstrap,0.021836251507269644
377,bootstrap,0.03489926296516899
378,bootstrap,0.012451520588858234
379,bootstrap,0.02492997570560962
380,bootstrap,0.01432008018185682
381,bootstrap,0.0175609691129488
382,bootstrap,0.0005327843699920454
383,bootstrap,-0.014173234896151965
384,bootstrap,0.031585837980885545
385,bootstrap,0.0016960455719208234
386,bootstrap,-0.004252783945199234
387,bootstrap,-0.020892622206259315
388,bootstrap,-0.018702097177303423
389,bootstrap,0.008754418072248527
390,bootstrap,0.003916649082795098
391,bootstrap,0.00931209585257653
392,bootstrap,0.0250290570021936
393,bootstrap,-0.0019507614191204281
394,bootstrap,0.048602996786201835
395,bootstrap,-0.008040366714762048
396,bootstrap,0.004534789836892816
397,bootstrap,0.03813134886228009
398,bootstrap,-0.0064565119423874995
399,bootstrap,-0.0012307391772934384
400,bootstrap,-0.010512051021631219
401,bootstrap,-0.005581066859946748
402,bootstrap,-0.007082954145105513
403,bootstrap,-0.004930965432593526
404,bootstrap,0.00931209585257653
405,bootstrap,-0.00016163495361931624
406,bootstrap,-0.005260180351978949
407,bootstrap,-0.007652899788244905
408,bootstrap,-0.020892622206259315
409,bootstrap,-0.005677621358217477
410,bootstrap,0.02409524675195529
411,bootstrap,0.02875155058263834
412,bootstrap,-0.014161785043569686
413,bootstrap,-0.020994708273309737
414,bootstrap,-0.019266408776702715
415,bootstrap,-0.0029663541180197095
416,bootstrap,-0.0034999175650116676
417,bootstrap,0.05109623588538281
418,bootstrap,-0.02233443279231584
419,bootstrap,0.00966282707176136
420,bootstrap,0.0018824529365175646
421,bootstrap,-0.015661107029671495
422,bootstrap,0.005128803230570966
423,bootstrap,0.015829179801717608
424,bootstrap,-0.015028678979920995
425,bootstrap,0.025150148048742604
426,bootstrap,-0.00877665847167608
427,bootstrap,0.017528436267735703
428,bootstrap,-0.010947520754521323
429,bootstrap,-0.0037714656612329867
430,bootstrap,-0.01766131901824053
431,bootstrap,0.013625754379798405
432,bootstrap,-0.010318005914238926
433,bootstrap,-0.006748740490636451
434,bootstrap,0.0007273931477194129
435,bootstrap,0.02065494602707041
436,bootstrap,0.0023884601111796577
437,bootstrap,-0.023554630740574622
438,bootstrap,-0.033858474225961
439,bootstrap,-0.002178485215523107
440,bootstrap,0.011392634896867815
441,bootstrap,0.040060974126742366
442,bootstrap,0.027941325806245088
443,bootstrap,-0.018785085905637655
444,bootstrap,-0.0323814571905926
445,bootstrap,0.006129799943758618
446,bootstrap,0.013213310800611167
447,bootstrap,-0.05099441875041988
448,bootstrap,-0.018319457094928104
449,bootstrap,0.011392634896867815
450,bootstrap,-0.008637063693327729
451,bootstrap,0.02636109216977922
452,bootstrap,-0.015949643663265345
453,bootstrap,0.023915198863353027
454,bootstrap,-0.01259358077108752
455,bootstrap,0.009437376149666443
456,bootstrap,-0.007410068849582396
457,bootstrap,0.01309595393052132
458,bootstrap,-0.0019507614191204281
459,bootstrap,0.007270719869411968
460,bootstrap,-0.03420193172680508
461,bootstrap,0.008945040286932215
462,bootstrap,0.004957387636284061
463,bootstrap,-0.01067935613864024
464,bootstrap,-0.003682478174324544
465,bootstrap,0.01899352140850441
466,bootstrap,-0.029867909782687274
467,bootstrap,0.008813457760879384
468,bootstrap,0.014120873757393237
469,bootstrap,0.004439087693028476
470,bootstrap,0.010056024482589354
471,bootstrap,-0.017441177856111767
472,bootstrap,-0.003258666435636326
473,bootstrap,-0.029867909782687274
474,bootstrap,-0.004832530345635244
475,bootstrap,0.02727387559467842
476,bootstrap,0.040937926998656504
477,bootstrap,0.009449951933065082
478,bootstrap,0.01023844955289066
479,bootstrap,0.007565356141774338
480,bootstrap,0.014918242014536842
481,bootstrap,0.017115950892664822
482,bootstrap,-0.0006264452650418528
483,bootstrap,0.006529460885779548
484,bootstrap,-0.009133643582831752
485,bootstrap,0.009605806552857477
486,bootstrap,0.014078791108403932
487,bootstrap,0.02492997570560962
488,bootstrap,0.014545569414116333
489,bootstrap,0.00727222618631429
490,bootstrap,-0.00024348182524724926
491,bootstrap,-0.02758748549499601
492,bootstrap,-0.010757004479293508
493,bootstrap,-0.01079562737041595
494,bootstrap,-0.009018321851736455
495,bootstrap,0.018320687466868213
496,bootstrap,0.02941902770889593
497,bootstrap,-0.0342883610857867
498,bootstrap,0.019382029369127807
499,bootstrap,-0.002005075443026416
500,bootstrap,-0.01611574098297841
501,bootstrap,-0.018322641974280907
502,bootstrap,-0.005704764465971679
503,bootstrap,-0.029353372069723882
504,bootstrap,0.039056324499961326
505,bootstrap,-0.006086269796597765
506,bootstrap,0.003916649082795098
507,bootstrap,-0.006145318554937496
508,bootstrap,0.04307265768314461
509,bootstrap,-0.007995769465748204
510,bootstrap,0.0009884147331995496
511,bootstrap,-0.014970649353804655
512,bootstrap,0.007404720565520995
513,bootstrap,0.0029432306363927907
514,bootstrap,0.0137220036512673
515,bootstrap,-0.002512975132283435
516,bootstrap,0.03035338482757033
517,bootstrap,0.006569582925487483
518,bootstrap,-0.042972220846319686
519,bootstrap,0.020997064703299317
520,bootstrap,-0.01255813187059207
521,bootstrap,0.017004347184072177
522,bootstrap,-0.019919505704202978
523,bootstrap,-0.004370243435438126
524,bootstrap,-0.01873169937402308
525,bootstrap,0.00483206634157618
526,bootstrap,0.027941325806245088
527,bootstrap,0.0001613212461517577
528,bootstrap,0.0025986010430518736
529,bootstrap,0.02875155058263834
530,bootstrap,0.006450232291915325
531,bootstrap,0.009506538169439693
532,bootstrap,-0.029822032551585442
533,bootstrap,-0.018908980448097745
534,bootstrap,0.006721209444587206
535,bootstrap,-0.009073091668630795
536,bootstrap,-0.010294897768643896
537,bootstrap,-0.020055823132911765
538,bootstrap,0.04358565201031839
539,bootstrap,0.035999224336367375
540,bootstrap,-0.015928795185921052
541,bootstrap,0.0044719286773859945
542,bootstrap,0.020200962291836877
543,bootstrap,0.00966282707176136
544,bootstrap,-0.020892622206259315
545,bootstrap,-0.004930965432593526
546,bootstrap,0.015879539946455745
547,bootstrap,-0.002005075443026416
548,bootstrap,0.025638891565027633
549,bootstrap,0.011002316407177526
550,bootstrap,-0.007444626389514375
551,bootstrap,0.0379411860468879
552,bootstrap,0.005354621681497251
553,bootstrap,-0.03154411848123373
554,bootstrap,-0.0007505512073979759
555,bootstrap,-0.021251131568894244
556,bootstrap,0.001530994884726855
557,bootstrap,0.030898255052351997
558,bootstrap,0.008973868759183823
559,bootstrap,0.0319730442853694
560,bootstrap,0.001149913561021787
561,bootstrap,-0.006536784338477708
562,bootstrap,-0.021388030915158507
563,bootstrap,-0.015037695554892538
564,bootstrap,0.006240526328178619
565,bootstrap,-0.02719192102904766
566,bootstrap,0.03262005676557256
567,bootstrap,0.017893278134519575
568,bootstrap,-0.023752063482481156
569,bootstrap,-0.011207223659517096
570,bootstrap,0.041843338382881345
571,bootstrap,0.0019541735189947396
572,bootstrap,-0.0019921579220595342
573,bootstrap,-0.007616680301540502
574,bootstrap,0.017528436267735703
575,bootstrap,0.007736686976346219
576,bootstrap,-0.013576365310232874
577,bootstrap,0.001530994884726855
578,bootstrap,0.0250290570021936
579,bootstrap,0.02105543051351977
580,bootstrap,-0.03963937638355142
581,bootstrap,0.010429294618919949
582,bootstrap,0.017528436267735703
583,bootstrap,-0.0017142514805358333
584,bootstrap,0.01478225660970578
585,bootstrap,0.0015268187147920997
586,bootstrap,-0.02702816303926181
587,bootstrap,-0.0033780049326572748
588,bootstrap,-0.016953078084490203
589,bootstrap,0.011392956823994105
590,bootstrap,0.005813453463020313
591,bootstrap,-0.008446265807204645
592,bootstrap,-0.008875469345984044
593,bootstrap,0.005139253756010653
594,bootstrap,0.014918242014536842
595,bootstrap,0.04012078671480679
596,bootstrap,0.035999224336367375
597,bootstrap,-0.006015446813860681
598,bootstrap,-0.010480042848511006
599,bootstrap,-0.014504552936321025
600,bootstrap,0.0015939443192980463
601,bootstrap,0.024233108947512294
602,bootstrap,0.025480321230781255
603,bootstrap,-0.007288679203553139
604,bootstrap,-0.008023647810338264
605,bootstrap,-0.0037857228700020062
606,bootstrap,-0.011963369212631081
607,bootstrap,-0.029671119916145683
608,bootstrap,0.0037155250757492375
609,bootstrap,-0.017235742018818834
610,bootstrap,-0.0012840201969316345
611,bootstrap,0.007995459232200464
612,bootstrap,0.01663349388662083
613,bootstrap,-0.04840125754086144
614,bootstrap,0.009647706641622733
615,bootstrap,0.022174396115529404
616,bootstrap,-0.03962024000020847
617,bootstrap,-0.03353053316358923
618,bootstrap,0.030729018051768087
619,bootstrap,-0.019266408776702715
620,bootstrap,0.007391317532949637
621,bootstrap,0.03234578523669018
622,bootstrap,0.006862810239790962
623,bootstrap,0.017967976674743147
624,bootstrap,0.011392956823994105
625,bootstrap,-0.010591148494042524
626,bootstrap,0.004678274746897859
627,bootstrap,0.01499693116395484
628,bootstrap,0.007001493536192616
629,bootstrap,0.03430313459382117
630,bootstrap,0.019094970785697774
631,bootstrap,-0.003647616864949077
632,bootstrap,-0.023496329320671028
633,bootstrap,0.019173137930777795
634,bootstrap,0.017115950892664822
635,bootstrap,0.016596524942884994
636,bootstrap,0.007736686976346219
637,bootstrap,-0.008695910390094097
638,bootstrap,0.0040725769004807955
639,bootstrap,-0.029277168969313982
640,bootstrap,-0.00877665847167608
641,bootstrap,0.0044719286773859945
642,bootstrap,0.026767799813512516
643,bootstrap,0.01861247341701744
644,bootstrap,0.006883395359644107
645,bootstrap,-0.005230113178320228
646,bootstrap,-0.015930410861995203
647,bootstrap,0.011002316407177526
648,bootstrap,0.04028435167895683
649,bootstrap,-0.0001687700034553874
650,bootstrap,-0.05615245284489778
651,bootstrap,-0.016261940938049113
652,bootstrap,0.0015268187147920997
653,bootstrap,-0.042972220846319686
654,bootstrap,-0.0018926090360393832
655,bootstrap,0.01081831529792221
656,bootstrap,0.006240526328178619
657,bootstrap,-0.029867909782687274
658,bootstrap,0.0026438444827687757
659,bootstrap,0.019305630535449536
660,bootstrap,-0.01496903540134642
661,bootstrap,-0.0011059530406918316
662,bootstrap,0.01899352140850441
663,bootstrap,-0.0014908153462781515
664,bootstrap,-0.0028929881648362965
665,bootstrap,-0.014070455280091099
666,bootstrap,0.0331956606039816
667,bootstrap,0.017893278134519575
668,bootstrap,0.023196209732489592
669,bootstrap,0.0028193655671551188
670,bootstrap,-0.0040008296979741065
671,bootstrap,0.01984741927259237
672,bootstrap,0.02124569780826735
673,bootstrap,-0.01441903600196115
674,bootstrap,0.0037155250757492375
675,bootstrap,0.008182953390566627
676,bootstrap,0.022164169565828118
677,bootstrap,-0.012823076493409191
678,bootstrap,0.04028435167895683
679,bootstrap,0.03194173313805515
680,bootstrap,-0.04840125754086144
681,bootstrap,-0.005581066859946748
682,bootstrap,0.013359877859784097
683,bootstrap,-0.0031099018249646226
684,bootstrap,0.006569582925487483
685,bootstrap,0.035999224336367375
686,bootstrap,-0.0040008296979741065
687,bootstrap,-0.0012984343290020073
688,bootstrap,-0.008723209241221275
689,bootstrap,-0.011424496993410638
690,bootstrap,0.03130532291297894
691,bootstrap,-0.014874827368543841
692,bootstrap,0.03250382450388778
693,bootstrap,0.0018824529365175646
694,bootstrap,0.026870501799577173
695,bootstrap,0.014556132341453143
696,bootstrap,-0.023430018741900316
697,bootstrap,0.006007161112251191
698,bootstrap,-0.020892622206259315
699,bootstrap,-0.009251782059780278
700,bootstrap,0.000851004956652357
701,bootstrap,-0.004209115882185532
702,bootstrap,-0.018675216470181333
703,bootstrap,-0.014538351941463135
704,bootstrap,0.008973868759183823
705,bootstrap,0.017528436267735703
706,bootstrap,-0.05615245284489778
707,bootstrap,-0.012340112688636773
708,bootstrap,-0.019266408776702715
709,bootstrap,-0.010505920088087595
710,bootstrap,-0.022756822856230263
711,bootstrap,0.0064061891359941114
712,bootstrap,0.0068851956088544775
713,bootstrap,-0.0034999175650116676
714,bootstrap,0.04775620831792282
715,bootstrap,-0.003787656623242208
716,bootstrap,-0.022756822856230263
717,bootstrap,0.0050272570170537545
718,bootstrap,-0.019530906761636935
719,bootstrap,0.020523537836525385
720,bootstrap,0.010429294618919949
721,bootstrap,-0.010022212726958024
722,bootstrap,-0.03310702922156028
723,bootstrap,-0.0063955093414233
724,bootstrap,-0.014082860702042233
725,bootstrap,0.0029437636825702107
726,bootstrap,0.017299233449757034
727,bootstrap,-0.0018926090360393832
728,bootstrap,0.015290738482753863
729,bootstrap,0.026759042769171737
730,bootstrap,-0.01870493002025775
731,bootstrap,-0.004036230334892199
732,bootstrap,-0.007054066322475627
733,bootstrap,0.007518073616993526
734,bootstrap,-0.004228837745568814
735,bootstrap,0.011002316407177526
736,bootstrap,-0.01387745032091503
737,bootstrap,0.033613404680500336
738,bootstrap,0.005758179581577538
739,bootstrap,-0.023752063482481156
740,bootstrap,-0.029353372069723882
741,bootstrap,0.012451520588858234
742,bootstrap,-0.005190879416820504
743,bootstrap,0.0033482776481914556
744,bootstrap,0.03813134886228009
745,bootstrap,-0.012669153171415148
746,bootstrap,-0.023046785682455218
747,bootstrap,0.025524001318737666
748,bootstrap,0.018733522869402774
749,bootstrap,-0.004160724105244706
750,bootstrap,0.023699659859576228
751,bootstrap,0.018196700412625555
752,bootstrap,-0.012257929300189874
753,bootstrap,-0.05232066266212532
754,bootstrap,0.003932530904201759
755,bootstrap,0.01615637955814675
756,bootstrap,-0.015949643663265345
757,bootstrap,-0.012437230052587789
758,bootstrap,0.00042860319081516884
759,bootstrap,0.004264733821167654
760,bootstrap,0.030091795958855805
761,bootstrap,-0.023495499382183538
762,bootstrap,0.006529460885779548
763,bootstrap,0.03430313459382117
764,bootstrap,-0.023178783794943536
765,bootstrap,0.012429061612053482
766,bootstrap,-0.002755244448302774
767,bootstrap,-0.01302678561849635
768,bootstrap,0.012735346974387385
769,bootstrap,-0.014874827368543841
770,bootstrap,-0.0323814571905926
771,bootstrap,-0.006015446813860681
772,bootstrap,0.01317487003290796
773,bootstrap,-0.02005334413305393
774,bootstrap,-0.02005334413305393
775,bootstrap,0.02495300575017123
776,bootstrap,0.026767799813512516
777,bootstrap,-1.2105385399419077e-05
778,bootstrap,-0.0033875321798179092
779,bootstrap,-0.010484042956402595
780,bootstrap,-0.010478213313597773
781,bootstrap,0.012389764728911734
782,bootstrap,0.005337661567905716
783,bootstrap,-0.008636719083181088
784,bootstrap,-0.010480042848511006
785,bootstrap,-0.003647616864949077
786,bootstrap,0.004156342652393175
787,bootstrap,-0.006954747571011444
788,bootstrap,-0.004228837745568814
789,bootstrap,0.0023884601111796577
790,bootstrap,-0.005451048532935876
791,bootstrap,-0.012327361013583671
792,bootstrap,0.04048777627093636
793,bootstrap,-0.05232066266212532
794,bootstrap,0.003289861764716129
